unit_id,t_id,global_state,p_G1,p_G2,p_G3,p_G4,p_G5,p_G6,p_G7
plot_100,WD_AM,G6,0.0,2.129515256786111e-21,0.0,0.0,1.1916477449442905e-37,0.9999999999989999,0.0
plot_10006,WD_AM,G6,0.0,2.838023814620395e-23,0.0,0.0,6.022622583260894e-39,0.9999999999989999,0.0
plot_10007,WD_AM,G3,0.0,8.108453498105656e-29,0.9999999999991797,0.0,1.3104414297028549e-45,7.896410694735881e-15,0.0
plot_10008,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,1.768005486767193e-23,0.0,0.0
plot_10009,WD_AM,G3,0.0,6.119588791992914e-29,0.9999999999991652,0.0,3.905843675448414e-45,2.2283201033848442e-14,0.0
plot_10010,WD_AM,G1,0.99994384859223,5.467864835407374e-20,0.0,0.0,2.2414813781426098e-38,5.615140713184885e-05,0.0
plot_10011,WD_AM,G6,0.0,7.936186129251584e-20,0.0,0.0,7.719329676071219e-36,0.9999999999989999,0.0
plot_10012,WD_AM,G3,0.0,1.1741253027115399e-27,0.9999999999991735,0.0,5.839219712849263e-44,1.4076892950982373e-14,0.0
plot_10031,WD_AM,G6,0.0,3.9358321430460897e-19,0.0,0.0,7.637400037359506e-36,0.9999999999989999,0.0
plot_10032,WD_AM,G6,0.0,1.9419124067333664e-21,0.0,0.0,4.080055147627938e-36,0.9999999999989999,0.0
plot_10046,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10047,WD_AM,G6,0.0,7.573557223523191e-07,0.0,0.0,7.510023689273549e-22,0.9999992426432777,0.0
plot_10048,WD_AM,G6,0.0,1.44806630151263e-19,0.0,0.0,5.2381132327973534e-36,0.9999999999989999,0.0
plot_10063,WD_AM,G6,0.0,1.9298962083466993e-21,0.0,0.0,7.330715486973079e-38,0.9999999999989999,0.0
plot_10064,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10065,WD_AM,G6,0.0,8.273417131747015e-21,0.0,0.0,5.881473717492189e-37,0.9999999999989999,0.0
plot_10066,WD_AM,G6,0.0,9.367057636131082e-21,0.0,0.0,9.07995714770049e-36,0.9999999999989999,0.0
plot_10067,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,9.999987312761813e-23,0.0,0.0
plot_10068,WD_AM,G3,2.3600994929609635e-09,0.0,0.9999999976390881,0.0,5.577393216458181e-48,0.0,0.0
plot_10074,WD_AM,G1,0.9999999999993114,1.0098838919779125e-23,0.0,0.0,1.3154704884755546e-40,5.030658547149428e-14,0.0
plot_10080,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10081,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,1.766519592168708e-18,0.0,0.0
plot_10082,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10083,WD_AM,G6,0.0,2.5958735295312277e-23,0.0,0.0,1.9992653843368716e-38,0.9999999999989999,0.0
plot_10086,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,8.099479164234639e-27,0.0,0.0
plot_10087,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,6.460948122365753e-28,0.0,0.0
plot_10088,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,3.620839511148401e-27,0.0,0.0
plot_10094,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,4.010224441988806e-28,0.0,0.0
plot_10095,WD_AM,G3,0.0,2.3269260909054263e-29,0.9999999999991421,0.0,6.22431309249449e-45,4.553205803856068e-14,0.0
plot_10096,WD_AM,G1,0.9999999999992429,3.46603885961696e-24,0.0,0.0,7.70673405226872e-41,1.1885430978443093e-13,0.0
plot_10097,WD_AM,G6,0.0,3.728315893996061e-23,0.0,0.0,1.9940923409729968e-38,0.9999999999989999,0.0
plot_10098,WD_AM,G3,0.0,1.6817907918957894e-28,0.9999999999991799,0.0,5.438249659603971e-45,7.776871347584815e-15,0.0
plot_10099,WD_AM,G1,0.9999999999993296,7.963719920867071e-23,0.0,0.0,3.243738932544619e-40,3.220978278704208e-14,0.0
plot_101,WD_AM,G6,0.0,1.4560623257922794e-21,0.0,0.0,1.7840311760771042e-37,0.9999999999989999,0.0
plot_10100,WD_AM,G1,0.999999999999336,3.358122089318233e-23,0.0,0.0,1.2881333621697455e-40,2.5847742342600992e-14,0.0
plot_10109,WD_AM,G6,0.0,6.232172962998194e-22,0.0,0.0,3.5829647480129794e-38,0.9999999999989999,0.0
plot_10110,WD_AM,G6,0.0,1.0408450187685883e-21,0.0,0.0,6.803918594452984e-38,0.9999999999989999,0.0
plot_10111,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10112,WD_AM,G3,0.0,2.5650025412173945e-25,0.9999999999991875,0.0,1.6117118989238054e-44,5.0132489516780284e-17,0.0
plot_10113,WD_AM,G3,0.0,3.6549988175278125e-25,0.9999999999991825,0.0,2.9156289360371436e-42,4.982028669932672e-15,0.0
plot_10114,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,5.962418642267005e-19,0.0,0.0
plot_10115,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10116,WD_AM,G1,0.9994466844670025,6.1918638156229066e-21,0.0,0.0,3.7369997168705076e-39,0.0005533155323590504,0.0
plot_10117,WD_AM,G1,0.999875377096077,5.932770208514647e-21,0.0,0.0,3.050184198659772e-38,0.0001246229032848243,0.0
plot_10118,WD_AM,G3,0.0,1.6415074896715872e-25,0.9999999999987195,0.0,2.2395441505811218e-41,4.681506629335416e-13,0.0
plot_10119,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,5.269464005087832e-21,0.0,0.0
plot_10120,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,2.55811235593144e-28,0.0,0.0
plot_10123,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,3.6347848102529564e-21,0.0,0.0
plot_10125,WD_AM,G7,0.0,0.0,0.0,0.0,1.0342610797675142e-56,0.0,0.9999999999989999
plot_1013,WD_AM,G6,0.0,4.731350530520387e-16,0.0,0.0,8.915111486639632e-34,0.9999999999989995,0.0
plot_10131,WD_AM,G6,0.0,4.5021171865060725e-21,0.0,0.0,1.905115272341479e-36,0.9999999999989999,0.0
plot_10132,WD_AM,G6,0.0,8.134956395003226e-20,0.0,0.0,9.65753549602295e-36,0.9999999999989999,0.0
plot_10133,WD_AM,G1,0.9994457327737692,5.235037353042896e-21,0.0,0.0,1.212848688000694e-38,0.0005542672255923816,0.0
plot_10134,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,2.022960869146839e-22,0.0,0.0
plot_10135,WD_AM,G6,0.0,2.4818557280611135e-23,0.0,0.0,3.54792868333442e-38,0.9999999999989999,0.0
plot_1014,WD_AM,G3,6.49448055688971e-09,0.0,0.999999993504707,0.0,1.6043251903904593e-46,0.0,0.0
plot_10144,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,1.3697298262976168e-22,0.0,0.0
plot_10145,WD_AM,G6,0.0,3.0226666702684123e-23,0.0,0.0,4.947237493914957e-38,0.9999999999989999,0.0
plot_10146,WD_AM,G6,0.0,1.0073698044601737e-23,0.0,0.0,1.0405295999236849e-37,0.9999999999989999,0.0
plot_10147,WD_AM,G1,0.9999999999993139,1.659069709485326e-24,0.0,0.0,7.001638519620247e-41,4.7961335700011607e-14,0.0
plot_10148,WD_AM,G1,0.9999035662396463,4.536611180745067e-24,0.0,0.0,2.424378107887369e-38,9.643375971553144e-05,0.0
plot_10149,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,1.0532260783206404e-26,0.0,0.0
plot_1015,WD_AM,G3,0.0,7.240589639792353e-28,0.999999999999177,0.0,1.0397211005043696e-44,1.0602562676035713e-14,0.0
plot_10150,WD_AM,G6,0.0,2.402604436677494e-23,0.0,0.0,1.987456476469946e-38,0.9999999999989999,0.0
plot_10151,WD_AM,G6,0.0,1.9020974248007784e-22,0.0,0.0,1.8038330875381693e-37,0.9999999999989999,0.0
plot_10152,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10153,WD_AM,G6,0.0,2.3123570095333497e-23,0.0,0.0,1.9167384941883894e-38,0.9999999999989999,0.0
plot_10154,WD_AM,G6,0.0,2.97135546512367e-21,0.0,0.0,2.565289385292126e-37,0.9999999999989999,0.0
plot_10155,WD_AM,G6,0.0,7.328417846686338e-22,0.0,0.0,1.2319056947900486e-37,0.9999999999989999,0.0
plot_10156,WD_AM,G6,0.0,5.772001554385149e-22,0.0,0.0,7.006718009272864e-38,0.9999999999989999,0.0
plot_10157,WD_AM,G6,0.0,8.773234660253483e-22,0.0,0.0,3.8971301831035296e-38,0.9999999999989999,0.0
plot_10158,WD_AM,G6,0.0,7.814004686105641e-22,0.0,0.0,1.0039859340140414e-37,0.9999999999989999,0.0
plot_10159,WD_AM,G1,0.9999791482731414,4.49077100920086e-22,0.0,0.0,4.628275253802531e-40,2.0851726220424407e-05,0.0
plot_1016,WD_AM,G3,2.3004212391970925e-09,0.0,0.9999999976987664,0.0,1.520659060414899e-47,0.0,0.0
plot_10160,WD_AM,G1,0.9999980188000774,2.3908975914170246e-19,0.0,0.0,2.1517070842958282e-39,1.981199284397774e-06,0.0
plot_1017,WD_AM,G3,0.0,8.590317450991572e-29,0.9999999999991782,0.0,2.969456492423227e-45,9.380336105076742e-15,0.0
plot_10170,WD_AM,G1,0.9999999999993529,8.974926549024043e-15,0.0,0.0,5.30265001878201e-35,0.0,0.0
plot_10171,WD_AM,G1,0.9999999999993617,8.977764939156653e-18,0.0,0.0,8.48931994143507e-42,0.0,0.0
plot_10172,WD_AM,G6,0.0,2.5071361705202087e-23,0.0,0.0,1.7805063208174493e-38,0.9999999999989999,0.0
plot_10173,WD_AM,G6,0.0,2.177768370514703e-21,0.0,0.0,6.736488794094019e-38,0.9999999999989999,0.0
plot_10174,WD_AM,G1,0.9999944552027028,4.445933523105289e-22,0.0,0.0,1.468413647712903e-38,5.5447966588563564e-06,0.0
plot_10175,WD_AM,G1,0.9999893150059582,9.499734702578763e-20,0.0,0.0,4.661443980501164e-39,1.0684993403575401e-05,0.0
plot_10176,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10177,WD_AM,G6,0.0,6.006610590681279e-22,0.0,0.0,1.010207865763134e-37,0.9999999999989999,0.0
plot_10178,WD_AM,G6,0.0,4.9405857740610177e-23,0.0,0.0,8.302481346458398e-38,0.9999999999989999,0.0
plot_10179,WD_AM,G6,0.0,1.0238533476722946e-21,0.0,0.0,1.2861021057926678e-37,0.9999999999989999,0.0
plot_10180,WD_AM,G6,0.0,3.8016294775087e-21,0.0,0.0,1.563859321852247e-36,0.9999999999989999,0.0
plot_10181,WD_AM,G3,0.0,3.928581086753833e-25,0.9999999999783239,0.0,6.026729651306994e-42,2.086370577052231e-11,0.0
plot_10182,WD_AM,G3,0.0,1.0309767817047434e-26,0.9999999999991863,0.0,2.3175126550206887e-44,1.2619170925009053e-15,0.0
plot_10183,WD_AM,G3,0.0,1.1256927308800216e-25,0.9999999999991837,0.0,3.366475739985234e-43,4.01551576668276e-15,0.0
plot_102,WD_AM,G6,0.0,6.85073126186491e-22,0.0,0.0,8.500968505464496e-38,0.9999999999989999,0.0
plot_1020,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,9.930388609223548e-25,0.0,0.0
plot_10204,WD_AM,G1,0.9999999999993529,8.00863156194873e-24,0.0,0.0,1.8057789003874906e-41,8.907482479094874e-15,0.0
plot_10205,WD_AM,G6,0.0,3.2874835981870327e-22,0.0,0.0,2.5282738726934003e-38,0.9999999999989999,0.0
plot_10208,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10209,WD_AM,G5,0.0,8.231845236420451e-27,4.020794444112421e-223,0.0,0.9925496408307478,0.007450359168346476,0.0
plot_1021,WD_AM,G3,0.0,1.4071346892692564e-29,0.9999999999991847,0.0,3.2987160466879287e-46,2.8271535878596184e-15,0.0
plot_10216,WD_AM,G3,0.0,1.3049489517130694e-25,0.9999999999991805,0.0,3.1145134929628698e-43,7.0618348717645246e-15,0.0
plot_10217,WD_AM,G1,0.9999990700080177,1.435505812731579e-19,0.0,0.0,1.8998968807984428e-38,9.299913440820913e-07,0.0
plot_10218,WD_AM,G1,0.9999123088135794,7.272838357833709e-22,0.0,0.0,2.0584946068391775e-39,8.769118578233483e-05,0.0
plot_1022,WD_AM,G6,0.0,1.3447293704110242e-19,0.0,0.0,7.088127420685724e-35,0.9999999999989999,0.0
plot_10223,WD_AM,G6,0.0,7.307718108010658e-21,0.0,0.0,7.447751753669482e-37,0.9999999999989999,0.0
plot_10224,WD_AM,G5,0.0,0.0,3.6900534256238234e-199,0.0,0.999999999999095,0.0,0.0
plot_10225,WD_AM,G6,0.0,3.9878109446345556e-20,2.48409741885079e-211,0.0,9.822328355890188e-35,0.9999999999989999,0.0
plot_10226,WD_AM,G3,0.0,7.926198282363543e-23,0.9999999999991851,0.0,1.3267452554947057e-40,2.5819648597832326e-15,0.0
plot_10227,WD_AM,G3,0.0,1.847288016823357e-29,0.9999999999991351,0.0,2.310727215053503e-44,5.2541869009530696e-14,0.0
plot_10228,WD_AM,G6,0.0,3.653989501122755e-20,2.3314006156026522e-211,0.0,9.40698616583579e-35,0.9999999999989999,0.0
plot_1023,WD_AM,G6,0.0,1.6149543056694436e-18,0.0,0.0,4.23805132813998e-36,0.9999999999989999,0.0
plot_1024,WD_AM,G6,0.0,1.0295237393012276e-17,0.0,0.0,5.80062751235426e-34,0.9999999999989999,0.0
plot_10244,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,1.9794033810850311e-26,0.0,0.0
plot_1028,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10298,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,1.5950272196899415e-20,0.0,0.0
plot_103,WD_AM,G6,0.0,4.90620591489386e-15,0.0,0.0,3.3718001923287905e-34,0.999999999998995,0.0
plot_1032,WD_AM,G3,9.071815547972956e-07,0.0,0.9999990928176328,0.0,1.1072228871295729e-44,0.0,0.0
plot_1033,WD_AM,G3,0.0,1.6454986475202857e-28,0.9999999999991791,0.0,3.562542746651855e-45,8.399521365276205e-15,0.0
plot_10339,WD_AM,G1,0.9999999999993617,1.7240094340572418e-19,0.0,0.0,2.3762344317076254e-44,0.0,0.0
plot_1034,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,5.115277384813091e-24,0.0,0.0
plot_10343,WD_AM,G6,0.0,8.018750150777625e-23,0.0,0.0,4.693214170771585e-37,0.9999999999989999,0.0
plot_10344,WD_AM,G3,0.007828631376944192,0.0,0.9921713686222448,0.0,5.685717910599868e-41,0.0,0.0
plot_10345,WD_AM,G6,0.0,1.17431884372103e-21,0.0,0.0,2.0035692039454563e-37,0.9999999999989999,0.0
plot_10346,WD_AM,G7,0.0,0.0,0.0,0.0,1.8032832033545747e-61,0.0,0.9999999999989999
plot_10347,WD_AM,G7,0.0,3.4017125062482276e-33,0.0,0.0,2.536078048625281e-60,0.0,0.9999999999989999
plot_10348,WD_AM,G7,0.0,0.0,0.0,0.0,8.206060568889915e-24,0.0,0.9999999999989999
plot_1035,WD_AM,G1,0.9999999165856589,4.0226564453485143e-19,0.0,0.0,6.327403245137634e-39,8.341370288235774e-08,0.0
plot_10352,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,5.3591991923394395e-21,0.0,0.0
plot_10353,WD_AM,G6,0.0,3.454186040223993e-19,0.0,0.0,6.804543707100174e-33,0.9999999999989999,0.0
plot_10354,WD_AM,G6,0.0,1.5671162963768534e-13,5.571727811311213e-19,0.0,6.822620834393964e-30,0.9999999999988431,0.0
plot_10355,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10356,WD_AM,G1,0.999923852446034,8.745812732628568e-21,0.0,0.0,1.1269589902511214e-38,7.61475533276968e-05,0.0
plot_10357,WD_AM,G3,0.0,6.4329077774815005e-19,0.9999999999991306,0.0,1.0858713390060013e-35,5.699653644187004e-14,0.0
plot_10358,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10359,WD_AM,G6,0.0,6.820190065403283e-122,0.0,0.0,9.537121445196353e-34,0.9999999999989999,0.0
plot_1036,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,2.4437190429079546e-26,0.0,0.0
plot_10360,WD_AM,G6,0.0,4.6366371441650995e-86,0.0,0.0,9.283325296622467e-34,0.9999999999989999,0.0
plot_10363,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,1.7022906202267124e-18,0.0,0.0
plot_10364,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,5.0534516236373225e-23,0.0,0.0
plot_10365,WD_AM,G6,0.0,2.008590298020835e-23,0.0,0.0,4.510857427930353e-38,0.9999999999989999,0.0
plot_10366,WD_AM,G3,1.4476891220022318e-06,0.0,0.9999985523100655,0.0,7.851531799304921e-44,0.0,0.0
plot_1037,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,1.144570750647258e-23,0.0,0.0
plot_10371,WD_AM,G3,3.696043477501558e-09,0.0,0.9999999963031441,0.0,5.852605325030662e-46,0.0,0.0
plot_10372,WD_AM,G6,0.0,1.3790841517418498e-23,0.0,0.0,2.2278380426026634e-37,0.9999999999989999,0.0
plot_10373,WD_AM,G6,0.0,4.734665662750204e-22,0.0,0.0,6.956750383059727e-38,0.9999999999989999,0.0
plot_10374,WD_AM,G6,0.0,9.024162915382093e-22,0.0,0.0,2.619213917889627e-37,0.9999999999989999,0.0
plot_10375,WD_AM,G3,7.336896798415993e-09,0.0,0.9999999926622908,0.0,3.556126466988778e-46,0.0,0.0
plot_10376,WD_AM,G3,9.619701948001566e-10,0.0,0.9999999990372173,0.0,4.413239452495729e-47,0.0,0.0
plot_10377,WD_AM,G6,0.0,6.293102636109998e-22,0.0,0.0,2.4318775812234884e-37,0.9999999999989999,0.0
plot_10379,WD_AM,G3,3.032010548793698e-09,0.0,0.999999996967177,0.0,3.2428229215521177e-46,0.0,0.0
plot_10383,WD_AM,G7,0.0,1.4328845883885229e-28,0.0,0.0,2.183438981796974e-59,0.0,0.9999999999989999
plot_10384,WD_AM,G7,0.0,4.762957069453149e-29,0.0,0.0,9.588811534314665e-60,0.0,0.9999999999989999
plot_10386,WD_AM,G3,0.0,1.9749722320059e-27,0.999999999999171,0.0,4.164844860237828e-44,1.660679774749231e-14,0.0
plot_10387,WD_AM,G1,0.9999999999993551,9.489115276050049e-25,0.0,0.0,2.5642241118935973e-40,6.714657708156247e-15,0.0
plot_10388,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,4.629715543926999e-26,0.0,0.0
plot_10391,WD_AM,G7,0.0,6.446862203955878e-30,0.0,0.0,1.3873173865170323e-59,0.0,0.9999999999989999
plot_10392,WD_AM,G6,0.0,5.785077413900431e-09,0.0,0.0,1.1777662139338582e-27,0.9999999942139226,0.0
plot_10393,WD_AM,G7,0.0,0.0,0.0,0.0,3.401913974477508e-63,0.0,0.9999999999989999
plot_10394,WD_AM,G3,4.228433878877747e-09,0.0,0.9999999957707537,0.0,1.6933702829401086e-47,0.0,0.0
plot_10395,WD_AM,G6,0.0,1.0967515347861777e-18,0.0,0.0,4.147361702832187e-37,0.9999999999989999,0.0
plot_1040,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,3.93077509103029e-27,0.0,0.0
plot_10400,WD_AM,G7,0.0,0.0,0.0,0.0,3.0864094137065945e-62,0.0,0.9999999999989999
plot_10401,WD_AM,G7,0.0,0.0,0.0,0.0,3.003705545099991e-62,0.0,0.9999999999989999
plot_10402,WD_AM,G7,0.0,1.6418493192984394e-30,0.0,0.0,2.425998374493881e-59,0.0,0.9999999999989999
plot_10403,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,6.730205111247587e-22,0.0,0.0
plot_10404,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,7.065546211442515e-24,0.0,0.0
plot_10405,WD_AM,G6,0.0,2.864697013238311e-19,0.0,0.0,1.2914232913979048e-35,0.9999999999989999,0.0
plot_10406,WD_AM,G6,0.0,2.531974056146186e-19,0.0,0.0,1.9839834460404018e-35,0.9999999999989999,0.0
plot_10407,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_1041,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,3.745951763027458e-27,0.0,0.0
plot_10421,WD_AM,G3,0.0,8.292465554966055e-28,0.9999999999991759,0.0,8.056769802584823e-45,1.1746073186450223e-14,0.0
plot_10425,WD_AM,G6,0.0,1.7400333576806332e-23,0.0,0.0,1.807469004380274e-37,0.9999999999989999,0.0
plot_10426,WD_AM,G6,0.0,6.659100357031122e-22,0.0,0.0,3.77344912558104e-38,0.9999999999989999,0.0
plot_10427,WD_AM,G1,0.9999999999993542,2.987538997931706e-26,0.0,0.0,2.683078922901682e-40,7.662676839134235e-15,0.0
plot_10428,WD_AM,G1,0.9999977686067135,8.181972771287484e-20,0.0,0.0,2.8823167298157626e-38,2.231392648228826e-06,0.0
plot_10430,WD_AM,G7,0.0,2.14053114933058e-31,0.0,0.0,7.117933836160679e-60,0.0,0.9999999999989999
plot_10431,WD_AM,G7,0.0,0.0,0.0,0.0,6.042190810363676e-63,0.0,0.9999999999989999
plot_10433,WD_AM,G3,1.5757967471669636e-09,0.0,0.9999999984233908,0.0,1.4879608701839816e-47,0.0,0.0
plot_10434,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10435,WD_AM,G3,0.0,1.6499505470154622e-24,0.9999999999991872,0.0,6.687749090624069e-43,3.72213647722918e-16,0.0
plot_10436,WD_AM,G3,0.0,2.0604942909146677e-24,0.999999999999187,0.0,6.046092436817929e-43,5.513817991297349e-16,0.0
plot_10437,WD_AM,G3,0.0,3.501113870032557e-28,0.9999999999991757,0.0,8.235860471077375e-45,1.1852777558328295e-14,0.0
plot_10438,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10439,WD_AM,G6,0.0,4.53749437805361e-22,0.0,0.0,2.2406687678042633e-38,0.9999999999989999,0.0
plot_10445,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,3.558374980031696e-29,0.0,0.0
plot_1045,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,5.483614944709246e-26,0.0,0.0
plot_10466,WD_AM,G3,0.0,5.810688894622786e-25,0.9999999999988318,0.0,3.982465511527222e-41,3.557794783699819e-13,0.0
plot_10470,WD_AM,G1,0.9999999999993551,1.6402746754188344e-22,0.0,0.0,2.0634909660166382e-39,6.697456779521028e-15,0.0
plot_10473,WD_AM,G6,0.0,1.0526332427801575e-25,0.0,0.0,3.927160499746112e-36,0.9999999999989999,0.0
plot_10474,WD_AM,G6,0.0,2.970178733351424e-83,0.0,0.0,8.224010972522202e-34,0.9999999999989999,0.0
plot_10475,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10476,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10477,WD_AM,G5,0.0,2.3520262184601974e-143,0.0,0.0,0.999999999999095,1.0591679606476045e-85,0.0
plot_10478,WD_AM,G3,8.866190273110807e-10,0.0,0.9999999991125685,0.0,5.202279283949287e-47,0.0,0.0
plot_10479,WD_AM,G3,1.119129384472912e-09,0.0,0.9999999988800582,0.0,5.037992492287731e-47,0.0,0.0
plot_10494,WD_AM,G6,0.0,3.1606897623370695e-22,0.0,0.0,9.013761787722559e-38,0.9999999999989999,0.0
plot_10495,WD_AM,G6,0.0,1.2045133894399698e-15,0.0,0.0,8.921661828192711e-35,0.9999999999989988,0.0
plot_10496,WD_AM,G7,0.0,3.787688696717586e-30,0.0,0.0,2.0943874245198673e-58,0.0,0.9999999999989999
plot_10497,WD_AM,G7,0.0,0.0,0.0,0.0,3.090339637220474e-59,0.0,0.9999999999989999
plot_10499,WD_AM,G7,0.0,2.809419572731549e-31,0.0,0.0,1.3575380204836984e-60,0.0,0.9999999999989999
plot_10500,WD_AM,G7,0.0,6.345493128794643e-31,0.0,0.0,1.8220479759882504e-59,0.0,0.9999999999989999
plot_10501,WD_AM,G7,0.0,8.705630057405875e-30,0.0,0.0,4.247245179721036e-58,0.0,0.9999999999989999
plot_10502,WD_AM,G7,0.0,4.0721067000411396e-08,0.0,0.0,2.7284797067325084e-43,0.0,0.9999999592779328
plot_10503,WD_AM,G7,0.0,6.966248864292002e-23,0.0,0.0,5.6154839506901e-51,0.0,0.9999999999989999
plot_1052,WD_AM,G3,0.0,3.904272075710009e-23,0.9999999999991875,0.0,2.969686714715134e-44,3.236526004075408e-17,0.0
plot_10521,WD_AM,G6,0.0,1.2898734037e-314,0.0,0.0,9.015313323306729e-20,0.9999999999989999,0.0
plot_10522,WD_AM,G6,0.0,3.964224695398742e-28,0.0,0.0,1.654339206950785e-35,0.9999999999989999,0.0
plot_10527,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10528,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10529,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_1053,WD_AM,G3,2.7315521367470748e-09,0.0,0.9999999972676354,0.0,1.3367635323073441e-48,0.0,0.0
plot_10530,WD_AM,G6,0.0,3.6243862485074945e-15,0.0,0.0,5.96003400317489e-34,0.9999999999989964,0.0
plot_10531,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10532,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10533,WD_AM,G5,0.0,0.0,0.0,0.0,0.999999999999095,0.0,0.0
plot_10534,WD_AM,G2,0.0,0.9999999999989999,0.0,0.0,1.0856265696349238e-24,0.0,0.0
plot_10535,WD_AM,G6,0.0,2.354954145271532e-21,0.0,0.0,7.095194825216096e-36,0.9999999999989999,0.0
plot_1054,WD_AM,G6,0.0,5.332642453624245e-23,0.0,0.0,5.214616270500964e-39,0.9999999999989999,0.0
plot_10540,WD_AM,G6,0.0,1.2230722100332242e-19,0.0,0.0,1.1197341655687226e-35,0.9999999999989999,0.0
plot_10541,WD_AM,G1,0.9999978247602465,4.6788168172282795e-21,0.0,0.0,3.513209503019496e-37,2.1752391152810507e-06,0.0
plot_10542,WD_AM,G3,5.946647953302525e-09,0.0,0.9999999940525396,0.0,1.1881772588535248e-46,0.0,0.0
plot_10543,WD_AM,G3,2.925696745103163e-05,0.0,0.9999707430317365,0.0,3.7842329048449654e-42,0.0,0.0
plot_10549,WD_AM,G7,0.0,0.0,0.0,0.0,3.834634151672706e-62,0.0,0.9999999999989999
plot_1055,WD_AM,G6,0.0,1.3103178292652014e-21,0.0,0.0,9.600761648819856e-39,0.9999999999989999,0.0
plot_10550,WD_AM,G7,0.0,0.0,0.0,0.0,3.250359215842178e-62,0.0,0.9999999999989999
plot_10551,WD_AM,G7,0.0,0.0,0.0,0.0,4.1106054913710655e-62,0.0,0.9999999999989999
plot_10552,WD_AM,G7,0.0,0.0,0.0,0.0,1.0008979768490195e-61,0.0,0.9999999999989999
plot_10567,WD_AM,G6,0.0,1.2136296620273813e-277,0.0,0.0,2.640109500998364e-24,0.9999999999989999,0.0
plot_10568,WD_AM,G6,0.0,0.0,0.0,0.0,4.53371744301459e-08,0.9999999546618255,0.0
plot_10584,WD_AM,G1,0.9999999967119312,1.2697768916503544e-27,0.0,0.0,6.190206284674438e-10,2.668409891030086e-09,0.0
