unit_id,t_id,func_state,p_F0,p_F1,p_F2,p_F3,p_F4,p_F5,p_F6,p_F7,p_F8,p_F9,p_F10,poi_density,poi_entropy,food_density,retail_density,office_density,residential_service_density,public_service_density,entertainment_density,transport_service_density,dianping_heat,meituan_heat,avg_rating,housing_price,aoi_dominant_function,service_accessibility
plot_10605,WD_EVE,F5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09753330344769302,1.0670895187790832,0.023873673675244504,0.048526766074613537,0.0009917676973253647,5.063646486491994e-05,2.4895889356325538e-05,0.0,0.000817618961982828,0.0,0.0,3.5,69257.0,UNKNOWN,0.9673691792625443
plot_10605,WD_NT,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12679806640333102,1.0670895187790832,0.04248453272281468,0.05107844252877278,0.0003808439472386142,0.00013265904797076303,1.7507971210611225e-05,0.0,0.000980818482558309,0.0,0.0,3.5,69257.0,UNKNOWN,0.9673691792625443
plot_10605,WE_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08106161301348727,1.0670895187790832,0.014706949554532294,0.033472971956939504,0.0013723853619659174,6.703774567309703e-05,5.351572022814508e-05,0.0,0.0016318260727435983,0.0,0.0,3.5,69257.0,UNKNOWN,0.9673691792625443
plot_10605,WE_MD,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11560478181488029,1.0670895187790832,0.031355695716106156,0.05437075267729531,0.001329148593470103,5.214455201753579e-05,5.122959655145283e-05,0.0,0.0008431227769908825,0.0,0.0,3.5,69257.0,UNKNOWN,0.9673691792625443
plot_10605,WE_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09845287128366836,1.0670895187790832,0.024194643866701136,0.04903840270717626,0.0009746428973253648,5.0947706970183105e-05,2.462055565335524e-05,0.0,0.000808711645516397,0.0,0.0,3.5,69257.0,UNKNOWN,0.9673691792625443
plot_10605,WE_NT,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13065726499073638,1.0670895187790832,0.04372256060414741,0.053295534603211264,0.0003465943472386142,0.00013343715323392092,1.6590192200710234e-05,0.0,0.0009674575078586623,0.0,0.0,3.5,69257.0,UNKNOWN,0.9673691792625443
plot_10646,WD_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12258550058170709,1.9020550207648028,0.0,0.009743557872960433,0.011415728752456208,0.0,0.0622300715754412,0.0,0.0,0.0,0.0,3.75,101000.0,UNKNOWN,0.9614084988101566
plot_10646,WD_PM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11881898627760903,1.9020550207648028,0.0,0.015456906056269327,0.0092546915329011,0.0,0.058195197970747944,0.0,0.0,0.0,0.0,3.75,101000.0,UNKNOWN,0.9614084988101566
plot_10646,WD_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07954422321333116,1.9020550207648028,0.0,0.014381994585990227,0.006410029205234052,0.0,0.02812975772595634,0.0,0.0,0.0,0.0,3.75,101000.0,UNKNOWN,0.9614084988101566
plot_10646,WD_NT,F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07916812658919259,1.9020550207648028,0.0,0.015138241084932495,0.0024614845099509763,0.0,0.019782180960825138,0.0,0.0,0.0,0.0,3.75,101000.0,UNKNOWN,0.9614084988101566
