unit_id,building_coverage,avg_height,road_density,green_blue_ratio,heritage_ratio,barrier_index,permeability_index,edge_conductance_mean
plot_11256,0.6682734161203738,13.070835231557169,0.0058403388396515,0.0,0.995075891845285,0.0,0.1909339508347357,0.3913995478368267
plot_11521,0.4534768738058606,17.97383544980949,0.0,0.0,0.0,0.0,0.2555252194380391,0.5409440293067536
plot_10989,0.6148414476110021,16.894567929037862,0.0,0.0,1.0,7.5,0.1567772072843553,0.3217788495207897
plot_15721,0.2451564983805863,27.5211363093306,0.0,0.0,0.0,1.0,0.2620686987876999,0.5607774306393332
plot_15726,0.3462101826778184,42.07646994599109,0.0447890900389949,0.0,0.0,0.0,0.3389327172933951,0.6984110308994375
plot_15378,0.3462101826778184,42.07646994599109,0.0447890900389949,0.0,0.0,0.0,0.3389327172933951,0.6984110308994375
plot_17647,0.3751301926879729,14.10185573586413,0.0,0.0,0.9999999999999996,4.0,0.2633423925771497,0.5591496057269995
plot_15718,0.4987841114077753,19.225173295740507,0.0,0.0,0.0,0.0,0.2705862184915231,0.5816905966478291
plot_15056,0.4987841114077753,19.225173295740507,0.0,0.0,0.0,0.0,0.2723248269649598,0.5856213265887996
plot_11949,0.456277578656895,13.135294713733822,0.0,0.0,1.0,10.0,0.1385667853337769,0.2876576834577757
plot_9428,0.4633795600746053,21.38808055802189,0.0,0.0,0.0,0.0,0.2047858799888915,0.4327789237848383
plot_11545,0.5380241330805426,11.00565504760763,0.0,0.0,0.9999999999999996,10.0,0.1464415894338964,0.306101298741992
plot_9429,0.4718997672076966,24.734139567811063,0.0047296546413546,0.0,0.0,1.818181818181818,0.2531840972243195,0.5348266765855151
plot_18143,0.4602781165266987,14.740828933557683,0.0,0.0,1.0,2.571428571428572,0.1788459226078174,0.3696696216681657
plot_18877,0.3589675453017867,16.977144614162484,0.0,0.0,1.0,0.0,0.2445113926912401,0.5179186087583114
plot_18878,0.4066103349337456,25.10326686423825,0.0,0.0,1.0,0.0,0.2545608895839608,0.5384250740754685
plot_18879,0.278557033631212,23.626095967367608,0.0,0.0,0.9999999999999992,0.0,0.3168270691433203,0.6768723635283661
plot_18337,0.3753207685490203,14.42219860663183,0.0,0.0,1.0000000000000002,0.0,0.2521424039137305,0.5360812864749568
plot_19371,0.2589808174818844,26.109487473299712,0.0,0.0,0.9999999999999996,0.0,0.2771121910102612,0.5901465772450251
plot_18953,0.395965851776223,41.99830032035671,0.0,0.0,0.9999999999999998,0.0,0.2990326915460599,0.6404536201023554
plot_18954,0.4483168087780597,50.92447037506141,0.0,0.0,1.0,0.0,0.2630612182467133,0.560352052893931
plot_18338,0.4309711787392611,30.769843596434853,0.0,0.0,1.0000000000000002,0.0,0.2426203239064578,0.5160166333723755
plot_18876,0.3605179264551835,61.61692624855257,0.0,0.0,0.9999999999999998,1.25,0.2585889880411611,0.5485100150914691
plot_11889,0.4018061823504172,55.849390026529406,0.0,0.0,1.0,0.75,0.2210837516523232,0.466494545338496
plot_11890,0.3203563424391531,16.192320449205344,0.0,0.0,1.0000000000000004,0.0,0.2404893726778046,0.5116552479259856
plot_11891,0.2662954578548847,28.373269756465685,0.0,0.0,1.0000000000000002,0.0,0.2849322183000331,0.6089575558182554
plot_11894,0.4155803429248022,17.402485042763118,0.0,0.0,1.0,2.0,0.2469773836354528,0.525247708078784
plot_7918,0.0611220994340958,18.959966333074703,0.0,0.0,0.9999999999999998,0.0,0.2242082064644886,0.4742082782544192
plot_7960,0.3130971959396351,56.11865031502534,0.0,0.0,1.0000000000000002,0.0,0.2560148441018537,0.5452904313374527
plot_11893,0.4784525389860509,22.2437470706382,0.0,0.0,1.0,1.4285714285714286,0.1921224636901464,0.4017964272479443
plot_7926,0.179766086367223,16.9116315887804,0.0,0.0,1.0000000000000002,0.0,0.3021696014111913,0.6451163809137586
plot_7924,0.4593106666261332,37.15206221309846,0.0,0.0,0.9999999999999998,0.0,0.2382125187038631,0.5050410786011774
plot_7970,0.4916232190964471,40.607275202937146,0.0,0.0,1.0,0.0,0.3005008918696492,0.6376249343135063
plot_18993,0.3950762866180781,20.14194667331025,0.0,0.0,0.9999999999999998,5.0,0.2181813241649361,0.4619197425887471
plot_11544,0.5257901923589742,26.37050911215874,0.0,0.0,0.9999999999999996,5.0,0.2397180728126825,0.5082941062504056
plot_7811,0.0,0.0,0.0,0.0,0.0,3.0,0.2460364836151733,0.5231363747003853
plot_7798,0.4702620445904782,32.74929966658862,0.0,0.0,0.0,3.75,0.2103239642789205,0.4433707539531568
plot_7809,0.3129133517956594,86.42047377812003,0.0,0.0,0.0,0.0,0.2386459826988048,0.5064727887133935
plot_9402,0.5503702553926465,36.68136633325721,0.0,0.0,0.0,2.2222222222222223,0.2410110984315329,0.5111521570083448
plot_9427,0.3566790660821461,62.766432170413566,0.0,0.0,0.0,1.0,0.254318641287056,0.5422053806379024
plot_15779,0.5591796715232927,24.45951964714975,0.0,0.0,1.0,0.0,0.2497535762177168,0.5350213471504818
plot_15717,0.5591796715232927,24.45951964714975,0.0,0.0,1.0,0.0,0.2497535762177168,0.5350213471504818
plot_15757,0.208764655077034,52.02226088892144,0.007989261327843,0.0,1.0000000000000002,0.0,0.2554887041398125,0.542080483722372
plot_7967,0.2117945348382375,37.21996701796342,0.0267226139664742,0.0,1.0000000000000002,0.0,0.250319047223632,0.5114145533378504
plot_18335,0.3703982686374805,20.98725909457196,0.0,0.0,1.0000000000000002,1.0,0.2504740769931581,0.5316269488736847
plot_18336,0.8637711500380895,22.753403945113707,0.0,0.0,1.0,0.0,0.1998513282547147,0.4190709834231755
plot_7964,0.3544743654361348,28.45756860696568,0.012115825426586,0.0,0.9999999999999998,2.5,0.2631912240241131,0.545646550277351
plot_18216,0.0,0.0,0.0,0.0,1.0000000000000004,4.0,0.1801069569568537,0.3645408154596748
plot_18215,0.1779747949311163,165.04079431937927,0.0,0.0,1.0,0.0,0.2069228965044974,0.4263773996396239
plot_18217,0.0481070581648169,39.88081147277936,0.0,0.0,1.0000000000000002,10.0,0.1316009672533727,0.254989205007495
plot_18218,0.0802047678554088,62.95035858247782,0.0,0.0,1.0000000000000002,2.857142857142857,0.1596847853468753,0.3234393166438499
plot_11952,0.4402465619930588,43.47155174783711,0.0,0.0,1.0000000000000002,0.0,0.2570225007597024,0.5445081868734128
plot_11911,0.180551855484442,38.24770122801088,0.0,0.0,0.9999999999999996,0.0,0.233272667254634,0.4921974688991867
plot_15735,0.208764655077034,52.02226088892144,0.007989261327843,0.0,1.0000000000000002,0.0,0.2554887041398125,0.542080483722372
plot_15688,0.1872616295383101,79.2983494000398,0.0,0.0,1.0,0.0,0.2693216438925185,0.5794763567981894
plot_15638,0.1872616295383101,79.2983494000398,0.0,0.0,1.0,0.0,0.2693216438925185,0.5794763567981894
plot_15698,0.2277801547647098,77.34996472911055,0.0,0.0,1.0,0.0,0.3131265703632352,0.6751018106837327
plot_15782,0.2277801547647098,77.34996472911055,0.0,0.0,1.0,0.0,0.2959705280821829,0.6382678401826286
