unit_id,dist_to_station,dim_station_city,dim_business_access,dim_public_stay,dim_slow_stitch
plot_11915,2418.62,-1.053072678961228,-0.3803907873926766,-0.06104607122606864,0.24972084337267259
plot_9757,2710.34,0.13740894988225882,0.742170415148011,-0.06000609332037232,1.795764154463399
plot_9766,2668.47,-0.6274442196990038,5.713335744952646,0.038599569168068504,1.0284078869679654
plot_11033,2780.23,7.921482276560043,6.446618628663721,0.8824983788325956,0.5952665645693302
plot_11032,2738.71,3.1916685379511094,0.7692397083974998,2.2511273099851135,1.9555062264838865
plot_11222,2739.47,0.8989755938964402,0.04704539515209563,-1.907907110609326,-0.532459558175517
plot_9819,2645.14,-0.3981160592046138,0.6904988163450776,0.22509050201548647,3.237327983375017
plot_9767,2626.22,0.3748400455264618,0.5224715291406185,-0.12360844714108388,0.15381172557970485
plot_9765,2653.76,5.616909282102808,3.15910220075837,0.46139741486143665,3.5457631259425426
plot_11034,2768.52,3.154132388521207,3.32475099747817,0.3828071536375689,0.10981833308601341
plot_17523,2735.51,-1.093548045340963,-0.254976914666493,-0.06488928456121312,2.7381015089531786
plot_10995,2662.73,5.34423342575877,1.1309880768088114,2.2216416369790517,0.6282476581166057
plot_11257,2695.23,-1.4733840940999765,-0.8360137135817582,-0.12360844714108388,2.3533807943722125
plot_11035,2588.53,-0.9694376281727204,-1.1050848672546008,-1.504086592667807,-1.7235903750269168
plot_10994,2664.44,1.3438522334926777,6.724045016143472,0.09778821892377121,1.2575898012161937
plot_11029,2590.05,4.3056574817787645,0.933641233809676,1.0829590033704546,0.4649072364368162
plot_11030,2619.94,1.1246638251763539,0.24782011468200243,0.26253927066142213,1.3198590376536519
plot_11070,2541.21,2.838165354121836,0.2168077859496903,0.4264482445373057,-1.714883041469259
plot_12120,2622.39,-1.4319352372473384,-0.6809452585938528,-1.907907110609326,-1.0785644301934085
plot_19851,2574.53,-0.1312295975421917,0.5750516093751186,0.1395399692331596,2.30451175033782
plot_11217,2523.69,-1.372584702758883,-1.1050848672546008,1.6606902163271582,7.868389961552734
plot_10470,2474.69,0.11612280686932991,-0.7537799225880673,0.04305830493540541,0.11226099226473854
plot_10425,2420.87,6.070084734704677,-0.1100566730631363,5.419213892667535,1.3854194348431361
plot_10427,2432.7,3.760964309766912,4.715769324956414,2.3536943737759053,2.0365953462155835
plot_10426,2387.37,-0.9759332719568914,-0.9430469043614721,0.13297624920839607,1.3498912593669488
plot_11500,2348.19,0.8218036897146865,1.668835787568912,0.10651143690866238,3.509461970279397
plot_10437,2411.15,-1.3000013614912238,-0.3679721393692009,-1.8167894145043855,0.37697652966390105
plot_10438,2371.79,1.2668593942436832,2.8700166962174998,0.15504355279212878,3.1518798136670303
plot_10439,2344.39,-1.0765772246068992,-0.1538709407532676,-0.12360844714108388,2.5442106963934075
plot_9301,2300.85,1.672880403219243,-0.7041095478694416,1.1258010820693205,1.0635414765527644
plot_11499,2287.36,-0.45294443373112475,-0.799535277835968,-1.907907110609326,0.6813226497339576
plot_11031,2547.44,1.7329324573230653,-0.05959342653912922,1.047889410322848,3.6104178750005564
plot_10436,2461.49,-1.3331503476213034,-1.1050848672546008,-1.907907110609326,-5.8429058293770275
plot_11218,2482.73,1.741711172348128,1.0133382638017097,0.7396403623053796,0.45624071841838465
plot_20026,2581.56,-1.040570010822923,-0.7828144219069769,0.1309445425524443,2.700917790359192
plot_10435,2426.93,-1.3105152162210878,-1.1050848672546008,-1.907907110609326,-5.497406808028879
plot_10386,2397.08,0.6395334477258177,-0.5660454779148432,0.09108268057314639,-1.6294686617472744
plot_10466,2384.88,-1.0376351523890812,-0.009486949594759764,-1.461518974672111,-2.461132367274348
plot_11256,2500.99,0.09309612574523973,-0.9347172601253034,-1.1181616992934889,-2.1461929156489434
plot_11521,2527.64,-0.9512697059062286,-1.1050848672546008,-1.607225225805919,0.11023460390992901
plot_10989,2382.37,-1.2805294597268766,-1.1050848672546008,-1.907907110609326,-4.805400435125457
plot_15721,2564.36,-1.157761849851131,-0.8428096811836348,-0.12360844714108388,1.7154944070049465
plot_15726,2552.01,-0.7378952072491144,-0.601054172280066,-0.12360844714108388,4.251353324091056
plot_15378,2552.01,-0.7378952072491144,-0.601054172280066,-0.12360844714108388,4.251353324091056
plot_17647,2517.9,-1.0459659829789845,-0.95036015009161,-1.7803991621410322,-0.43702649187540926
plot_15718,2529.16,-1.3759751714797024,-0.26982538508007614,-0.12360844714108388,2.7036594587415084
plot_15056,2529.16,-1.3759751714797024,-0.26982538508007614,-0.12360844714108388,2.7636588354890357
plot_11949,2491.41,-1.22044792876921,-0.5210203705958878,-1.787575874741453,-5.8921340484569145
plot_9428,2486.46,-1.3491784999888072,-1.1050848672546008,-1.907907110609326,-1.5897396335504537
plot_11545,2429.03,-1.100835613020431,-1.1050848672546008,-1.5227224062403073,-5.615387488640083
plot_9429,2438.12,-0.412628616869508,-0.714671223559543,0.34973687057498914,1.200513469236165
plot_18143,2526.04,-0.2274402638256558,-0.8594771942581836,-1.3512955976805268,-3.047612029883902
plot_18877,2491.65,-0.9960084169939676,-0.998110594446072,0.016587332863833626,1.248282150540165
plot_18878,2479.01,-1.1718866991955883,-1.0201792946867647,-1.7504739284206408,0.07431542042399075
plot_18879,2423.11,-1.3079804508757833,-0.930530394042513,-1.907907110609326,2.2049843261014246
plot_18337,2419.81,-1.148056267487044,-1.046871180684956,-1.6560455051224332,0.015201615721780581
plot_19371,2398.71,-1.2916321812542746,-1.0842608739474096,0.0012489319006478983,2.3005495584270395
plot_18953,2360.66,-0.9636673532975062,-0.8464407627913555,0.2651669037567715,3.168087929719093
plot_18954,2361.95,-1.1407101173990706,-1.1050848672546008,-1.907907110609326,0.38877533929942676
plot_18338,2329.15,-0.6110925487169929,-0.6396849797030566,0.07977726453521439,1.4564350576003173
plot_18876,2295.75,-0.8226657950742271,-0.2541181192990017,0.08831947568448095,1.9261256041591162
plot_11889,2448.55,0.19075974047031619,0.28437995545569517,0.1406802790081001,0.9058478491499065
plot_11890,2428.2,-0.7153311197008818,-0.26622722415608946,0.02981347351964092,1.5932123104848142
plot_11891,2423.08,-1.2124632306547911,-0.8857774328867094,-0.09989243207357024,2.665817771342278
plot_11894,2421.07,-1.306624090990164,-1.1050848672546008,-1.907907110609326,-0.5670567645301992
plot_7918,2379.21,-1.278367757328735,-1.1050848672546008,-1.6799195330646102,-0.9388160754003668
plot_7960,2343.5,0.06369565853924541,1.7430397809834894,-0.12360844714108388,2.3820046935046695
plot_11893,2357.7,-0.7381233428443867,-0.4462602575788997,-1.7736920465414474,-2.3383667423285157
plot_7926,2327.31,-1.0302952656268032,-0.9712463237656526,-1.8665462058541653,1.7099287056837165
plot_7924,2316.59,1.8355698441671722,-1.1050848672546008,-0.8010601916654333,-0.46198696101770276
plot_7970,2279.33,-0.699055249372778,0.0225903208913137,-0.028105958732671854,3.295881019584197
plot_18993,2414.19,-1.3020356991060464,-0.6733994137074237,-1.907907110609326,-2.16285474482337
plot_11544,2360.78,-1.1269334594266556,-0.5549325752873226,0.0029779686880350154,0.3082019047363469
plot_7811,2369.0,0.5931247499039305,-0.7909620491426745,1.6795187570112684,3.2662136949103804
plot_7798,2348.9,6.757821923952539,3.2706984603889033,4.1677110635552514,0.21580513977872157
plot_7809,2366.94,0.6463973962815391,2.4104780799763117,9.416557657160318e-05,2.112643287286778
plot_9402,2340.92,-1.2517920450760058,-1.1050848672546008,1.6606902163271582,3.090078156086153
plot_9427,2348.91,1.1904675657155266,1.2691329358471095,0.021612747550679767,1.8264840044464163
plot_15779,2284.07,-0.3608584006569573,0.33581622623993657,0.21572486154089338,1.8331143017103222
plot_15717,2284.07,-0.3608584006569573,0.33581622623993657,0.21572486154089338,1.8331143017103222
plot_15757,2274.92,-0.9789078534343618,-0.847509087702941,-0.12360844714108388,1.729104339546414
plot_7967,2283.49,-0.5194262070178319,-0.17256126430598726,0.07876802755175533,1.8828169664485053
plot_18335,2268.75,-0.18899016520190356,0.3712302138977025,-0.04868225123942227,2.0490610972296213
plot_18336,2242.28,0.6178809725146616,-1.1050848672546008,-1.907907110609326,-1.779918179164384
plot_7964,2177.54,0.38697641236262836,-0.4585554826476853,0.8779443559832718,1.5825862252195126
plot_18216,2188.29,2.944478431863419,1.412807361957668,2.2114785041098854,-1.6788439550891994
plot_18215,2134.34,-0.24184690488315067,0.9665092745321169,0.08648093434532139,0.4508737743950503
plot_18217,2107.27,1.6582899143665273,1.934956539967672,0.8361470650796723,-4.465204691041777
plot_18218,2080.85,7.035581321254233,1.283160940235017,5.238734344004882,-1.639867430034919
plot_11952,2058.05,3.2506545458371137,-1.1050848672546008,1.5103296165815008,0.1633011168974946
plot_11911,2047.84,-0.7634818724976127,-0.20495101037196584,-1.907907110609326,-0.64551860132491
plot_15735,2274.92,-0.9789078534343618,-0.847509087702941,-0.12360844714108388,1.729104339546414
plot_15688,2289.65,-0.5352047007443841,0.4253137816290885,-0.08768545710468756,3.118097262701511
plot_15638,2289.65,-0.5352047007443841,0.4253137816290885,-0.08768545710468756,3.118097262701511
plot_15698,2233.19,0.5248684780621142,1.8912787719476014,0.1665302482561034,4.5361774690655094
plot_15782,2233.19,0.5248684780621142,1.8912787719476014,0.1665302482561034,3.9593455980871086
plot_15781,2176.42,-0.8962605897502549,-0.5692151294296146,-0.04374077172736257,1.9844896530487197
plot_15697,2176.42,-0.8962605897502549,-0.5692151294296146,-0.04374077172736257,1.9844896530487197
plot_15751,2161.12,-0.8740327128441142,-0.30893052538703436,-0.095387447155588,5.26757195819251
plot_15776,2161.12,-0.8740327128441142,-0.30893052538703436,-0.095387447155588,5.26757195819251
plot_15734,2135.26,-0.7112849676424884,-0.6992922325172374,-0.06523704375958539,2.803034837170018
plot_16284,2248.56,-1.0263778949971534,0.2120506937156891,0.07855133837011552,2.486170524769034
plot_7925,2209.31,-0.8570311653965965,-0.670199123752244,0.02549651196253555,3.5195692339321463
plot_16283,2216.83,-0.663869562959179,-0.44954724370357163,0.31947146997328846,-0.41326121279516226
plot_8229,2177.05,1.4071448942314664,-1.0286053029376478,-0.7970656222792422,-6.933691575802608
plot_7966,2146.3,-0.6205058365562761,-0.8118956076032241,-1.72971922993695,-1.1664642194678712
plot_7965,2085.54,1.2254648373244263,-0.7993564352009079,0.7158268445001504,-0.6700370376712548
plot_19595,2057.83,1.163208717520778,1.3113735572620984,0.5271078086264785,-4.445227301826244
plot_19479,2022.07,8.443939093397269,3.091606157475484,5.974990843214747,-3.0463582465466192
plot_10502,1991.54,1.7898002746117327,-0.34781861561534533,0.5105100341285781,-4.912192644198536
plot_18119,1974.43,0.9281061404014412,-0.2924295104071536,0.6713088871800026,-3.008135458713933
plot_15716,2135.26,-0.7112849676424884,-0.6992922325172374,-0.06523704375958539,2.803034837170018
plot_15755,2100.47,-0.9013913499475659,-0.3729591897353895,-0.12360844714108388,3.886224563005758
plot_15783,2100.47,-0.9013913499475659,-0.3729591897353895,-0.12360844714108388,3.886224563005758
plot_15756,2058.58,5.763127857296848,-0.5999370168836606,2.5851369452155466,1.1169225230369149
plot_15784,2058.58,5.763127857296848,-0.5999370168836606,2.5851369452155466,1.7435730289715918
plot_15723,2034.76,3.392942053757372,-1.042487391851785,-0.12360844714108388,1.0838426362172586
plot_15725,2034.76,3.392942053757372,-1.042487391851785,-0.12360844714108388,1.0781594815414328
plot_15736,2068.9,-0.348266478808952,-1.1050848672546008,-1.907907110609326,2.645568448017543
plot_15785,2068.9,-0.348266478808952,-1.1050848672546008,-1.907907110609326,0.7936679983102385
plot_15722,2017.04,1.8920207656142765,0.22386907008927615,0.5249521040506091,2.3495011167481046
plot_11557,2003.56,4.673516468446086,0.947999431586019,2.934011897239073,1.0743439472483531
plot_11912,2016.94,0.14856203818108193,-1.1050848672546008,-1.765963834875248,0.657784789696147
plot_17709,1999.57,0.30028583952796134,-0.8511275414723924,1.1161615078335807,1.5342753939387266
plot_19140,1964.9,1.1598381517004963,0.03125521759520877,-1.6288655586037153,0.021881412607482442
plot_11546,1958.73,1.209079784437432,-0.2879380751247924,0.5142322254104412,2.8331124160956116
plot_11543,1963.18,-0.39254345047582895,-0.8829722679251635,-1.907907110609326,-0.651413979294596
plot_11556,1941.87,-0.9252210087964671,-1.1050848672546008,-1.907907110609326,-1.5268376936595862
plot_18054,1932.41,-0.916179025308232,-0.21405111766937135,-1.907907110609326,-0.5400916925218254
plot_18700,1943.43,6.6454613107061595,-0.5697684686991065,6.572887692416284,1.3284194577015342
plot_18053,1911.6,-0.7756804956156393,-0.5660001268589926,-1.4686199807261404,1.0022719553386423
plot_15773,2017.04,1.8920207656142765,0.22386907008927615,0.5249521040506091,2.3495735828956583
plot_10501,1970.54,0.46103680119782964,-1.1050848672546008,-0.6183893319879062,-4.588822594100062
plot_12664,1968.23,2.223172258075752,0.21881060883993939,0.7157774578698382,-4.064597455542365
plot_15764,1984.75,0.3859340953132927,0.09459322066552192,0.4157614420765698,-3.9914036563489423
plot_15377,1984.75,0.3859340953132927,0.09459322066552192,0.4157614420765698,-3.9914036563489423
plot_16749,1946.04,-0.5354548967392858,-0.282149591488723,0.23565260196088966,-0.7180662532905984
plot_12663,1945.67,2.4569040989925273,1.752589104752262,0.8426827571478006,-0.8798146067295404
plot_10707,1932.54,6.572434058295072,6.664833996953382,1.280773662073101,0.6663019585437078
plot_18653,1893.12,3.0252451660482076,1.6886336234683663,0.4136631801345083,-0.11937073927035152
plot_10706,1927.48,-0.33005604737024075,2.0785936863869576,0.9373643942279631,0.3234508015079583
plot_11497,2914.62,4.772372511445159,-1.0753369927977106,2.963774715448125,0.7269977347831285
plot_12122,2892.88,-0.2513122455763478,0.49452056014134405,0.8354582015381177,0.5815302267113148
plot_12121,2852.01,0.8899269049682177,0.29127474980138374,1.1523645500150574,0.745763892510196
plot_12035,2908.31,-1.5844634536087154,-1.1050848672546008,-1.907907110609326,-0.31528167544335617
plot_12036,2885.05,-0.058927923580697095,-1.1050848672546008,-1.907907110609326,-1.2376568398874668
plot_12034,2863.13,-1.5620867878183042,-1.1050848672546008,-1.907907110609326,-0.49049716068826726
plot_11826,2889.15,-1.5750467799908008,-1.1050848672546008,-1.907907110609326,-0.974409461125813
plot_11785,2859.44,-1.094770258596064,-1.0275089101668002,-1.620222111467306,-0.10173666864525416
plot_12101,2826.44,0.036187871749640776,-1.1050848672546008,-0.6808560754544554,-6.243922199939037
plot_19802,2875.69,-1.5683675929598953,-1.1050848672546008,-1.723012696800851,-2.173489804957172
plot_12037,2862.45,1.1771227957989154,-0.45683854696738746,1.68893321811532,-1.6813489066864735
plot_11484,2738.68,-0.05148861384645409,-0.7000363785496708,0.5977927520821794,-1.1151101768914573
plot_11485,2753.64,-1.505280920535165,-1.1050848672546008,-1.907907110609326,-1.2090678839089184
plot_11786,2790.16,-0.15803742436700544,0.009649248546264866,0.4123048914205478,0.05797241204839588
plot_12102,2727.45,-1.2434938558864685,-1.1050848672546008,-1.846410636805396,1.4591985556810108
plot_11829,2750.82,-1.4101278241136013,-1.1050848672546008,-1.8224651956045583,0.036834806553341745
plot_11494,2645.51,-0.5749801558466743,-0.20729505587268865,0.21490433650669555,4.269718022004268
plot_11787,2706.39,-0.34825388805471097,-1.1050848672546008,-0.9654674855752928,0.056540719469662215
plot_9776,2807.09,-1.5334818933283558,-1.1050848672546008,-1.907907110609326,-1.2257829803812015
plot_11788,2671.08,-0.8066470820346776,-0.5801664347957272,-1.907907110609326,0.05238855493990091
plot_8968,2758.94,-1.508118590601109,-1.1050848672546008,-1.907907110609326,-1.7557385329843935
plot_11827,2638.21,-0.9584624293137756,0.21400557153205946,-0.06283293999140971,2.0787541582151645
plot_9775,2762.53,-1.1231476878007505,-1.1050848672546008,-1.7738336914658164,2.399411703254292
plot_9836,2685.39,-0.1679767634543478,-0.1313068983789852,0.615332622164312,1.1822112540225067
plot_11828,2560.48,-0.07023199117150924,-1.1050848672546008,-1.907907110609326,0.9656513448788887
plot_9779,2636.35,-1.4400281646010975,-0.19759390297994192,0.07957702820105061,1.3390039888982554
plot_7806,2629.65,-0.7046810040163798,-0.46000655307615507,0.08156459247615744,2.468323403521132
plot_11520,2507.12,-0.40433422293139093,-0.5196059587501441,-1.546039195141346,-0.9079488396462724
plot_8969,2667.76,-1.4579764528995276,-0.7920702986157506,-0.12360844714108388,1.995036258314825
plot_7804,2558.41,1.0799759874310664,2.6854905644759883,-0.027613467033222427,0.6539588595757517
plot_9182,2833.4,-0.5772115276796843,-0.6808631420069329,-1.5457450236418817,0.005830015353801787
plot_9777,2825.66,-1.501076475700428,-1.0430937098708872,-1.8695921336322838,2.4237073791808346
plot_8978,2782.85,-1.5208063245900445,-1.1050848672546008,-1.907907110609326,1.1543991777770883
plot_8977,2736.18,-1.4958669255220038,-1.1050848672546008,-1.907907110609326,-0.3640518817458751
plot_9183,2779.09,-0.705147644491193,0.8538498526088124,0.1545887378853913,3.586137575519938
plot_9787,2668.7,-0.8049346248326639,-0.35678355748983,-0.12360844714108388,0.5346684232871245
plot_10395,2785.81,-1.4844345568576816,-0.4358341713870442,-0.12360844714108388,4.79299552779288
plot_11831,2718.58,-0.7432304502632635,-1.101190259186899,-0.12360844714108388,1.7299896837117035
plot_9228,2632.31,1.5242005523965507,-0.3286668513853206,2.0791148499215284,-0.11562879805417037
plot_11814,2691.25,-0.9173507765691187,-1.0198893099235018,-0.12360844714108388,3.2037583930019102
plot_7805,2596.12,-0.9592574193915964,1.7282737440894562,0.0230923308141342,3.3816446582648365
plot_11823,2515.8,1.536037482498663,-0.7426674845695318,0.33931619318187933,0.9557293327926082
plot_10817,2466.01,-0.11174773641365471,-0.42243664337140197,0.1974022942603939,1.501472614685194
plot_9788,2566.31,-0.09556755534298492,2.127707033756549,0.2357950425157181,1.2480141607148103
plot_9758,2584.8,-1.0725479047072806,-0.2517598824100645,0.030539541241217494,3.01459745856538
plot_11822,2460.98,1.5978763002485348,0.7734589213783235,1.6591486983319297,2.2820267924008073
plot_10855,2417.91,-0.7852749838059983,-0.6296600520203355,1.002569806437961,3.2331069676038613
plot_8996,2352.95,2.169614038648146,-0.5626751600381847,-1.7961577562324222,-0.15825983600158244
plot_8966,2478.53,-1.1442512627365917,0.3902524378372557,-1.7255380309843553,-1.01090956269924
plot_16837,2503.27,-0.8703376021978975,-1.1050848672546008,-1.907907110609326,-0.6558228789675556
plot_11493,2385.49,-1.0631002971613932,-1.1050848672546008,1.8610280553525271,4.6353657814678675
plot_11825,2356.14,-0.9408865607913124,-1.1050848672546008,1.8888489942755267,3.768887234430805
plot_10856,2389.74,-0.8925769176161533,-0.4791783928607416,0.23496481363683724,2.3187423297403678
plot_9806,2507.63,0.19825955982961319,-0.308570581423921,0.2840919500707224,0.8663305976439
plot_11824,2350.36,-0.7918240752255097,0.7335495906972502,-1.5354260065570497,0.05728437975167566
plot_10813,2401.09,-0.8208530805632329,-0.9152793991758158,-1.907907110609326,-0.10374032402770184
plot_11779,2362.38,0.8751600590845461,2.7595931416613095,-1.2150472961426286,-0.5379488254857888
plot_10814,2408.2,0.23721894897717044,-0.8619501658614268,-0.8735390697243044,0.33227277294822255
plot_11778,2299.98,-0.16123061909291436,-1.1050848672546008,-0.9394786651850308,-1.6001240568304231
plot_16812,2333.76,0.07225207870879935,0.5048915062014356,0.11491327815060426,3.224001321719482
plot_10394,2788.69,-1.5238772605694497,-0.35824948300672144,-1.907907110609326,-0.9543389092558169
plot_9184,2589.5,-1.1403926095683048,-0.7650307098755584,-0.04497888472543521,3.577322511044658
plot_11830,2713.69,-1.0650194612066124,-0.8215502517535855,-0.12360844714108388,4.495251185126527
plot_9759,2484.04,-0.8734671554442553,-0.4719942344745534,0.17923513936747582,1.3526710791369796
plot_11875,2666.02,-1.4569915005592744,-0.4875334006919555,-0.12360844714108388,1.6982529978968777
plot_9185,2578.86,0.9421313357793897,0.14366175412528562,0.9463503853418677,0.8620528859886876
plot_11815,2651.15,-0.8791449277304878,-0.17309099106983244,-0.12360844714108388,1.2030286614856598
plot_11924,2693.59,-1.4724716748151496,-0.639324509767577,-1.907907110609326,-0.20917765445085845
plot_9159,2468.68,-0.9818526651074391,-1.029587490017101,-1.8145815334539677,2.6602904065546262
plot_9100,2517.28,-1.3685959506706922,0.529423348966666,-0.12360844714108388,2.8754192161131353
plot_11874,2846.13,-1.5535105986990239,-1.1050848672546008,-1.907907110609326,0.16798505983140866
plot_11812,2818.51,-1.3820480940318607,-0.6895786721281933,0.019958659905861764,4.469602071201144
plot_11813,2782.92,-1.307486564767832,-0.6941303857643325,-0.1002891099679315,1.428767003369039
plot_9830,2711.37,-0.936652992593441,-0.043288583318552315,-0.12360844714108388,0.8464552839217205
plot_9829,2763.87,-1.3621333187943532,1.314301513582471,0.011997660416642852,-0.1666289098679687
plot_9098,2771.14,-0.7409150692743713,-0.4091712088282621,-0.03996524464561213,4.801138828595013
plot_9831,2676.96,-1.3547399956253408,0.6945259418237529,-0.12360844714108388,2.0524251606529678
plot_9827,2717.31,-1.485577805945098,-0.38565274288124374,-0.12360844714108388,0.7548842416242656
plot_9832,2614.33,-1.4272296356145318,-1.1050848672546008,-1.907907110609326,-0.7947962301440721
plot_9828,2720.26,-1.2128145620699988,-0.026410467039059665,0.1267510311234693,-1.2957114672934202
plot_10815,2372.83,-1.0570837266952078,-1.1050848672546008,-1.5120743283466174,0.4858564397355437
plot_11820,2368.96,-1.2713231316278417,-1.1050848672546008,-1.907907110609326,0.4372791202887073
plot_16125,2228.03,-0.09503866957949592,0.5420925583754126,0.274860278692899,2.3609488012963773
plot_16116,2237.79,1.3489977099652322,0.805901147594017,0.5955088529902935,1.3586294345724834
plot_17603,2274.95,-1.2042843226522808,-0.7191032198157395,-1.907907110609326,-0.6908089287378046
plot_11780,2338.01,-0.20716576594830863,-1.1050848672546008,-1.6415789130417753,-0.6778744565729912
plot_10816,2312.16,-0.9794088578435727,-1.023730492577349,-1.807341445301729,1.6199575584967372
