unit_id,worldpop_sum,worldpop_mean_pixel,worldpop_pixel_count,unit_area_m2,worldpop_density_per_km2
plot_10766,540.7901916503906,270.3950958251953,2,13196.878534957972,40978.64432243279
plot_10768,274.0983581542969,274.0983581542969,1,5339.508214410115,51334.008142279454
plot_6613,225.13262939453125,225.13262939453125,1,16046.848143846211,14029.710219502957
plot_10740,0.0,0.0,0,2746.624226745671,0.0
plot_6605,221.88246154785156,221.88246154785156,1,1554.239976343968,142759.4611674992
plot_7026,0.0,0.0,0,3604.6496033816265,0.0
plot_6612,222.61868286132812,222.61868286132812,1,3675.6742982951746,60565.39965050265
plot_20336,504.9584045410156,504.9584045410156,1,2287.1306673744284,220782.490368465
plot_8215,0.0,0.0,0,3751.1789087569496,0.0
plot_8217,0.0,0.0,0,7807.107551785623,0.0
plot_8216,251.6985626220703,251.6985626220703,1,4397.711890133328,57233.98187743478
plot_16407,1683.6907958984375,561.2302652994791,3,11440.217042998136,147172.97666384073
plot_6011,0.0,0.0,0,8339.58343564916,0.0
plot_8781,498.8900451660156,249.4450225830078,2,21516.598149581067,23186.28817147515
plot_8774,264.5183410644531,264.5183410644531,1,4387.5210722477805,60288.79102999661
plot_16877,0.0,0.0,0,3994.5570663581284,0.0
plot_8791,0.0,0.0,0,1073.2684910129865,0.0
plot_16405,708.7003784179688,708.7003784179688,1,17844.17036889117,39716.07330388917
plot_10339,0.0,0.0,0,329.78011134032835,0.0
plot_9970,0.0,0.0,0,319.88699149429726,0.0
plot_16400,0.0,0.0,0,1003.8713885385872,0.0
plot_9979,1358.975830078125,679.4879150390625,2,12115.647324202846,112167.00137543328
plot_10388,763.7794189453125,763.7794189453125,1,9697.347708760524,78761.68225414037
plot_16399,693.4017333984375,693.4017333984375,1,3985.392425585558,173985.81101999228
plot_16404,0.0,0.0,0,3730.916509007844,0.0
plot_16403,703.6976318359375,703.6976318359375,1,2222.1753884361374,316670.6082237581
plot_10822,0.0,0.0,0,217.23331806058758,0.0
plot_10244,0.0,0.0,0,660.6307463763901,0.0
plot_11042,855.283203125,855.283203125,1,2977.8356285481327,287216.39130296797
plot_11043,740.0548095703125,740.0548095703125,1,4954.511996623862,149369.8693382125
plot_15289,604.3046264648438,604.3046264648438,1,8590.168449755123,70348.40236247875
plot_17680,817.1097412109375,817.1097412109375,1,5440.383259730856,150193.4150961565
plot_14320,0.0,0.0,0,2694.521344854042,0.0
plot_11017,706.7588500976562,706.7588500976562,1,3829.1773012127037,184571.98361481592
plot_8780,757.7845458984375,757.7845458984375,1,3317.8114400648396,228398.91886189536
plot_6930,1620.6646118164062,810.3323059082031,2,4852.8033688627465,333964.6156312755
plot_11943,0.0,0.0,0,2008.5407912227483,0.0
plot_8843,460.1893615722656,230.0946807861328,2,6359.063885817536,72367.46946333007
plot_11044,0.0,0.0,0,1852.974659239564,0.0
plot_11045,1940.9703521728516,646.9901173909506,3,17296.495628386372,112217.54937383978
plot_6873,0.0,0.0,0,3304.2609382409464,0.0
plot_11945,797.9605407714844,265.9868469238281,3,12654.23774039281,63058.76000925475
plot_19556,1699.6610107421875,849.8305053710938,2,10234.343034837497,166074.26631651644
plot_11885,0.0,0.0,0,404.68556917301726,0.0
plot_7003,217.2624053955078,217.2624053955078,1,1505.6949663327812,144293.77148325377
plot_11838,0.0,0.0,0,92.09690450864562,0.0
plot_7002,245.48805236816406,245.48805236816406,1,4261.624595001433,57604.335364523475
plot_6928,894.6724853515625,894.6724853515625,1,2808.0052972946996,318614.9563939611
plot_11888,0.0,0.0,0,1309.5926035598934,0.0
plot_11887,944.5899047851562,944.5899047851562,1,7035.396116658418,134262.5047861279
plot_11944,0.0,0.0,0,959.4230466857173,0.0
plot_6929,0.0,0.0,0,2918.4893308792452,0.0
plot_16900,0.0,0.0,0,4336.123864124212,0.0
plot_11886,0.0,0.0,0,3191.841077018321,0.0
plot_14729,3036.28662109375,1012.0955403645834,3,13961.047435203443,217482.72364132287
plot_6528,846.1709594726562,846.1709594726562,1,2451.704333488186,345135.8093692963
plot_14727,0.0,0.0,0,808.4781945039115,0.0
plot_15326,2304.276611328125,768.0922037760416,3,19400.97902243353,118771.15111890328
plot_17671,0.0,0.0,0,614.735395342852,0.0
plot_14801,2106.964599609375,1053.4822998046875,2,22485.602593757438,93702.830103131
plot_15580,0.0,0.0,0,177.52245120379584,0.0
plot_14730,1075.191162109375,1075.191162109375,1,2833.259032789217,379489.18530435156
plot_14728,0.0,0.0,0,164.7779624091448,0.0
plot_14811,0.0,0.0,0,140.2653512410855,0.0
plot_14751,0.0,0.0,0,3350.0701975929474,0.0
plot_16078,0.0,0.0,0,10864.629457755505,0.0
plot_11455,0.0,0.0,0,40.669706409052864,0.0
plot_16816,0.0,0.0,0,1698.0046811425873,0.0
plot_14752,0.0,0.0,0,1070.7135269665755,0.0
plot_7005,0.0,0.0,0,682.3759762545491,0.0
plot_7004,0.0,0.0,0,2797.7735174963377,0.0
plot_6872,0.0,0.0,0,3008.7549847839755,0.0
plot_12252,1123.808837890625,1123.808837890625,1,2329.297857880513,482466.7803168835
plot_14731,0.0,0.0,0,1643.8256390942126,0.0
plot_7006,0.0,0.0,0,1351.1352574221874,0.0
plot_6585,0.0,0.0,0,442.735981488,0.0
plot_6584,0.0,0.0,0,512.5890328792816,0.0
plot_7001,0.0,0.0,0,2851.399478612203,0.0
plot_6931,460.2443542480469,230.12217712402344,2,7149.083618909755,64378.09078504452
plot_18873,0.0,0.0,0,2828.0404416292545,0.0
plot_18872,271.0275573730469,271.0275573730469,1,1350.1801253357812,200734.37039050183
plot_18198,0.0,0.0,0,1179.3139449757346,0.0
plot_18971,519.3611450195312,259.6805725097656,2,19030.311108533162,27291.258774358685
plot_18087,0.0,0.0,0,1407.2268540971572,0.0
plot_18726,786.1263427734375,786.1263427734375,1,12735.254771089663,61728.35619731966
plot_18116,711.3862915039062,711.3862915039062,1,1981.1404707740162,359079.1778767576
plot_18888,0.0,0.0,0,3626.081701322366,0.0
plot_14753,0.0,0.0,0,1845.0358650980033,0.0
plot_6586,0.0,0.0,0,1964.706652955469,0.0
plot_16741,0.0,0.0,0,548.4206441227,0.0
plot_17527,0.0,0.0,0,1615.2546671968319,0.0
plot_18373,0.0,0.0,0,1645.130382163479,0.0
plot_6583,0.0,0.0,0,1529.402546056122,0.0
plot_12251,0.0,0.0,0,598.8278213001015,0.0
